date,species,trap,latitude,longitude,addressaccuracy,nummosquitos,wnvpresent,station,tmax,tmin,tavg,depart,dewpoint,wetbulb,heat,cool,sunrise,sunset,snowfall,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed
2007-08-15,CULEX PIPIENS,T013,41.923738,-87.785288,9,26,0,1.0,80.0,71.0,76.0,4.0,67.0,70.0,0.0,11.0,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7.0,5.8
2007-08-15,CULEX PIPIENS/RESTUANS,T013,41.923738,-87.785288,9,50,0,1.0,80.0,71.0,76.0,4.0,67.0,70.0,0.0,11.0,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7.0,5.8
2007-08-15,CULEX RESTUANS,T013,41.923738,-87.785288,9,1,0,1.0,80.0,71.0,76.0,4.0,67.0,70.0,0.0,11.0,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7.0,5.8
2007-08-15,CULEX TERRITANS,T013,41.923738,-87.785288,9,2,0,1.0,80.0,71.0,76.0,4.0,67.0,70.0,0.0,11.0,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7.0,5.8
2007-08-15,CULEX PIPIENS/RESTUANS,T007,41.994991,-87.769279,9,4,0,1.0,80.0,71.0,76.0,4.0,67.0,70.0,0.0,11.0,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7.0,5.8
2007-08-15,CULEX PIPIENS,T155,41.776156,-87.778927,9,26,1,1.0,80.0,71.0,76.0,4.0,67.0,70.0,0.0,11.0,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7.0,5.8
2007-08-15,CULEX PIPIENS/RESTUANS,T155,41.776156,-87.778927,9,20,1,1.0,80.0,71.0,76.0,4.0,67.0,70.0,0.0,11.0,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7.0,5.8
2007-08-15,CULEX PIPIENS/RESTUANS,T077,41.778748,-87.586427,8,1,0,1.0,80.0,71.0,76.0,4.0,67.0,70.0,0.0,11.0,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7.0,5.8
2007-08-15,CULEX PIPIENS,T014,41.970248,-87.787992,8,44,0,1.0,80.0,71.0,76.0,4.0,67.0,70.0,0.0,11.0,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7.0,5.8
2007-08-15,CULEX PIPIENS/RESTUANS,T014,41.970248,-87.787992,8,49,0,1.0,80.0,71.0,76.0,4.0,67.0,70.0,0.0,11.0,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7.0,5.8
2007-08-15,CULEX PIPIENS,T143,41.999129,-87.795585,8,31,1,1.0,80.0,71.0,76.0,4.0,67.0,70.0,0.0,11.0,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7.0,5.8
2007-08-15,CULEX PIPIENS/RESTUANS,T143,41.999129,-87.795585,8,67,1,1.0,80.0,71.0,76.0,4.0,67.0,70.0,0.0,11.0,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7.0,5.8
2007-08-15,CULEX RESTUANS,T143,41.999129,-87.795585,8,1,0,1.0,80.0,71.0,76.0,4.0,67.0,70.0,0.0,11.0,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7.0,5.8
2007-08-15,CULEX PIPIENS,T156,41.772846,-87.740029,9,7,0,1.0,80.0,71.0,76.0,4.0,67.0,70.0,0.0,11.0,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7.0,5.8
2007-08-15,CULEX PIPIENS/RESTUANS,T156,41.772846,-87.740029,9,6,0,1.0,80.0,71.0,76.0,4.0,67.0,70.0,0.0,11.0,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7.0,5.8
2007-08-15,CULEX PIPIENS,T066,41.77166,-87.703047,8,20,1,1.0,80.0,71.0,76.0,4.0,67.0,70.0,0.0,11.0,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7.0,5.8
2007-08-15,CULEX PIPIENS/RESTUANS,T066,41.77166,-87.703047,8,4,0,1.0,80.0,71.0,76.0,4.0,67.0,70.0,0.0,11.0,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7.0,5.8
2007-08-15,CULEX RESTUANS,T066,41.77166,-87.703047,8,1,0,1.0,80.0,71.0,76.0,4.0,67.0,70.0,0.0,11.0,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7.0,5.8
2007-08-15,CULEX PIPIENS,T037,41.921177,-87.79518,8,5,0,1.0,80.0,71.0,76.0,4.0,67.0,70.0,0.0,11.0,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7.0,5.8
2007-08-15,CULEX PIPIENS/RESTUANS,T037,41.921177,-87.79518,8,35,0,1.0,80.0,71.0,76.0,4.0,67.0,70.0,0.0,11.0,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7.0,5.8
2007-08-15,CULEX PIPIENS,T008,42.008314,-87.77792099999998,9,12,1,1.0,80.0,71.0,76.0,4.0,67.0,70.0,0.0,11.0,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7.0,5.8
2007-08-15,CULEX PIPIENS/RESTUANS,T008,42.008314,-87.77792099999998,9,38,0,1.0,80.0,71.0,76.0,4.0,67.0,70.0,0.0,11.0,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7.0,5.8
2007-08-15,CULEX PIPIENS,T151,41.916265,-87.800515,8,36,0,1.0,80.0,71.0,76.0,4.0,67.0,70.0,0.0,11.0,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7.0,5.8
2007-08-15,CULEX PIPIENS/RESTUANS,T151,41.916265,-87.800515,8,71,0,1.0,80.0,71.0,76.0,4.0,67.0,70.0,0.0,11.0,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7.0,5.8
2007-08-15,CULEX RESTUANS,T151,41.916265,-87.800515,8,5,0,1.0,80.0,71.0,76.0,4.0,67.0,70.0,0.0,11.0,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7.0,5.8
2007-08-15,CULEX PIPIENS,T079,41.766202,-87.562889,9,6,0,1.0,80.0,71.0,76.0,4.0,67.0,70.0,0.0,11.0,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7.0,5.8
2007-08-15,CULEX PIPIENS/RESTUANS,T079,41.766202,-87.562889,9,15,0,1.0,80.0,71.0,76.0,4.0,67.0,70.0,0.0,11.0,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7.0,5.8
2007-08-15,CULEX TERRITANS,T079,41.766202,-87.562889,9,1,0,1.0,80.0,71.0,76.0,4.0,67.0,70.0,0.0,11.0,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7.0,5.8
2007-08-15,CULEX PIPIENS,T016,42.011601,-87.81150600000002,8,118,1,1.0,80.0,71.0,76.0,4.0,67.0,70.0,0.0,11.0,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7.0,5.8
2007-08-15,CULEX PIPIENS/RESTUANS,T016,42.011601,-87.81150600000002,8,98,1,1.0,80.0,71.0,76.0,4.0,67.0,70.0,0.0,11.0,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7.0,5.8
2007-08-15,CULEX PIPIENS,T067,41.759346,-87.745602,9,5,0,1.0,80.0,71.0,76.0,4.0,67.0,70.0,0.0,11.0,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7.0,5.8
2007-08-15,CULEX PIPIENS/RESTUANS,T067,41.759346,-87.745602,9,19,0,1.0,80.0,71.0,76.0,4.0,67.0,70.0,0.0,11.0,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7.0,5.8
2007-08-15,CULEX PIPIENS,T148,42.01743,-87.68776899999997,8,5,0,1.0,80.0,71.0,76.0,4.0,67.0,70.0,0.0,11.0,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7.0,5.8
2007-08-15,CULEX PIPIENS/RESTUANS,T148,42.01743,-87.68776899999997,8,1,0,1.0,80.0,71.0,76.0,4.0,67.0,70.0,0.0,11.0,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7.0,5.8
2007-08-15,CULEX PIPIENS,T080,41.754676,-87.612922,9,5,0,1.0,80.0,71.0,76.0,4.0,67.0,70.0,0.0,11.0,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7.0,5.8
2007-08-15,CULEX PIPIENS/RESTUANS,T080,41.754676,-87.612922,9,6,0,1.0,80.0,71.0,76.0,4.0,67.0,70.0,0.0,11.0,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7.0,5.8
2007-08-15,CULEX PIPIENS,T083,41.754292,-87.590773,9,5,0,1.0,80.0,71.0,76.0,4.0,67.0,70.0,0.0,11.0,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7.0,5.8
2007-08-15,CULEX PIPIENS,T015,41.974089,-87.824812,8,11,1,1.0,80.0,71.0,76.0,4.0,67.0,70.0,0.0,11.0,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7.0,5.8
2007-08-15,CULEX PIPIENS/RESTUANS,T015,41.974089,-87.824812,8,25,0,1.0,80.0,71.0,76.0,4.0,67.0,70.0,0.0,11.0,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7.0,5.8
2007-08-15,CULEX RESTUANS,T015,41.974089,-87.824812,8,2,0,1.0,80.0,71.0,76.0,4.0,67.0,70.0,0.0,11.0,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7.0,5.8
2007-08-15,CULEX PIPIENS/RESTUANS,T072,41.74785,-87.70271600000002,9,1,0,1.0,80.0,71.0,76.0,4.0,67.0,70.0,0.0,11.0,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7.0,5.8
2007-08-15,CULEX PIPIENS,T159,41.732984,-87.649642,8,45,0,1.0,80.0,71.0,76.0,4.0,67.0,70.0,0.0,11.0,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7.0,5.8
2007-08-15,CULEX PIPIENS/RESTUANS,T159,41.732984,-87.649642,8,44,0,1.0,80.0,71.0,76.0,4.0,67.0,70.0,0.0,11.0,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7.0,5.8
2007-08-15,CULEX RESTUANS,T159,41.732984,-87.649642,8,3,0,1.0,80.0,71.0,76.0,4.0,67.0,70.0,0.0,11.0,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7.0,5.8
2007-08-15,CULEX PIPIENS,T099,41.733643,-87.55551,8,2,0,1.0,80.0,71.0,76.0,4.0,67.0,70.0,0.0,11.0,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7.0,5.8
2007-08-15,CULEX PIPIENS/RESTUANS,T099,41.733643,-87.55551,8,4,0,1.0,80.0,71.0,76.0,4.0,67.0,70.0,0.0,11.0,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7.0,5.8
2007-08-15,CULEX PIPIENS,T009,41.98196400000001,-87.812827,8,27,1,1.0,80.0,71.0,76.0,4.0,67.0,70.0,0.0,11.0,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7.0,5.8
2007-08-15,CULEX PIPIENS/RESTUANS,T009,41.98196400000001,-87.812827,8,38,1,1.0,80.0,71.0,76.0,4.0,67.0,70.0,0.0,11.0,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7.0,5.8
2007-08-15,CULEX PIPIENS,T162,41.725517,-87.61425799999998,8,3,0,1.0,80.0,71.0,76.0,4.0,67.0,70.0,0.0,11.0,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7.0,5.8
2007-08-15,CULEX PIPIENS/RESTUANS,T162,41.725517,-87.61425799999998,8,6,0,1.0,80.0,71.0,76.0,4.0,67.0,70.0,0.0,11.0,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7.0,5.8
2007-08-15,CULEX PIPIENS,T161,41.719059,-87.675088,9,4,0,1.0,80.0,71.0,76.0,4.0,67.0,70.0,0.0,11.0,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7.0,5.8
2007-08-15,CULEX PIPIENS/RESTUANS,T161,41.719059,-87.675088,9,6,0,1.0,80.0,71.0,76.0,4.0,67.0,70.0,0.0,11.0,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7.0,5.8
2007-08-15,CULEX PIPIENS,T100,41.717753,-87.531657,8,34,0,1.0,80.0,71.0,76.0,4.0,67.0,70.0,0.0,11.0,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7.0,5.8
2007-08-15,CULEX PIPIENS/RESTUANS,T100,41.717753,-87.531657,8,32,0,1.0,80.0,71.0,76.0,4.0,67.0,70.0,0.0,11.0,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7.0,5.8
2007-08-15,CULEX PIPIENS,T065,41.778297,-87.752411,9,80,0,1.0,80.0,71.0,76.0,4.0,67.0,70.0,0.0,11.0,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7.0,5.8
2007-08-15,CULEX PIPIENS/RESTUANS,T065,41.778297,-87.752411,9,70,0,1.0,80.0,71.0,76.0,4.0,67.0,70.0,0.0,11.0,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7.0,5.8
2007-08-15,CULEX RESTUANS,T065,41.778297,-87.752411,9,5,0,1.0,80.0,71.0,76.0,4.0,67.0,70.0,0.0,11.0,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7.0,5.8
2007-08-15,CULEX TERRITANS,T065,41.778297,-87.752411,9,1,0,1.0,80.0,71.0,76.0,4.0,67.0,70.0,0.0,11.0,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7.0,5.8
2007-08-15,CULEX PIPIENS,T145,41.878114,-87.629798,3,25,1,1.0,80.0,71.0,76.0,4.0,67.0,70.0,0.0,11.0,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7.0,5.8
2007-08-15,CULEX PIPIENS/RESTUANS,T145,41.878114,-87.629798,3,30,0,1.0,80.0,71.0,76.0,4.0,67.0,70.0,0.0,11.0,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7.0,5.8
2007-08-15,CULEX PIPIENS,T097,41.644612,-87.60449799999998,5,15,0,1.0,80.0,71.0,76.0,4.0,67.0,70.0,0.0,11.0,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7.0,5.8
2007-08-15,CULEX PIPIENS/RESTUANS,T097,41.644612,-87.60449799999998,5,10,0,1.0,80.0,71.0,76.0,4.0,67.0,70.0,0.0,11.0,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7.0,5.8
2007-08-15,CULEX PIPIENS,T107,41.729669,-87.582699,5,9,0,1.0,80.0,71.0,76.0,4.0,67.0,70.0,0.0,11.0,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7.0,5.8
2007-08-15,CULEX PIPIENS/RESTUANS,T107,41.729669,-87.582699,5,4,0,1.0,80.0,71.0,76.0,4.0,67.0,70.0,0.0,11.0,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7.0,5.8
2007-08-15,CULEX PIPIENS/RESTUANS,T129,41.891126,-87.61156,5,9,0,1.0,80.0,71.0,76.0,4.0,67.0,70.0,0.0,11.0,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7.0,5.8
2007-08-15,CULEX RESTUANS,T129,41.891126,-87.61156,5,1,0,1.0,80.0,71.0,76.0,4.0,67.0,70.0,0.0,11.0,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7.0,5.8
2007-08-15,CULEX PIPIENS,T103,41.702724,-87.536497,5,157,0,1.0,80.0,71.0,76.0,4.0,67.0,70.0,0.0,11.0,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7.0,5.8
2007-08-15,CULEX PIPIENS/RESTUANS,T103,41.702724,-87.536497,5,253,0,1.0,80.0,71.0,76.0,4.0,67.0,70.0,0.0,11.0,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7.0,5.8
2007-08-15,CULEX SALINARIUS,T103,41.702724,-87.536497,5,1,0,1.0,80.0,71.0,76.0,4.0,67.0,70.0,0.0,11.0,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7.0,5.8
2007-08-15,CULEX TERRITANS,T103,41.702724,-87.536497,5,6,0,1.0,80.0,71.0,76.0,4.0,67.0,70.0,0.0,11.0,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7.0,5.8
2007-08-15,CULEX PIPIENS,T102,41.750498,-87.605294,5,18,0,1.0,80.0,71.0,76.0,4.0,67.0,70.0,0.0,11.0,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7.0,5.8
2007-08-15,CULEX PIPIENS/RESTUANS,T102,41.750498,-87.605294,5,15,0,1.0,80.0,71.0,76.0,4.0,67.0,70.0,0.0,11.0,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7.0,5.8
2007-08-15,CULEX PIPIENS,T115,41.673408,-87.599862,5,50,0,1.0,80.0,71.0,76.0,4.0,67.0,70.0,0.0,11.0,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7.0,5.8
2007-08-15,CULEX PIPIENS,T138,41.72646500000001,-87.585413,5,3,0,1.0,80.0,71.0,76.0,4.0,67.0,70.0,0.0,11.0,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7.0,5.8
2007-08-15,CULEX PIPIENS/RESTUANS,T138,41.72646500000001,-87.585413,5,7,0,1.0,80.0,71.0,76.0,4.0,67.0,70.0,0.0,11.0,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7.0,5.8
2007-08-15,CULEX PIPIENS,T089,41.723195,-87.64997,5,16,0,1.0,80.0,71.0,76.0,4.0,67.0,70.0,0.0,11.0,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7.0,5.8
2007-08-15,CULEX PIPIENS/RESTUANS,T089,41.723195,-87.64997,5,12,0,1.0,80.0,71.0,76.0,4.0,67.0,70.0,0.0,11.0,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7.0,5.8
2007-08-15,CULEX PIPIENS,T090,41.868077,-87.666901,9,6,0,1.0,80.0,71.0,76.0,4.0,67.0,70.0,0.0,11.0,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7.0,5.8
2007-08-15,CULEX PIPIENS/RESTUANS,T090,41.868077,-87.666901,9,5,0,1.0,80.0,71.0,76.0,4.0,67.0,70.0,0.0,11.0,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7.0,5.8
2007-08-15,CULEX RESTUANS,T090,41.868077,-87.666901,9,3,0,1.0,80.0,71.0,76.0,4.0,67.0,70.0,0.0,11.0,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7.0,5.8
2007-08-15,CULEX PIPIENS,T157,41.825902,-87.667827,5,6,0,1.0,80.0,71.0,76.0,4.0,67.0,70.0,0.0,11.0,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7.0,5.8
2007-08-15,CULEX PIPIENS/RESTUANS,T157,41.825902,-87.667827,5,14,0,1.0,80.0,71.0,76.0,4.0,67.0,70.0,0.0,11.0,459.0,1854.0,0.0,0.23,29.17,29.89,3.4,7.0,5.8
2007-08-16,CULEX PIPIENS,T128,41.704572,-87.56566600000002,8,821,1,1.0,77.0,65.0,71.0,-1.0,64.0,67.0,0.0,6.0,500.0,1852.0,0.0,0.0,29.28,29.97,3.6,1.0,5.7
2007-08-16,CULEX PIPIENS/RESTUANS,T128,41.704572,-87.56566600000002,8,98,0,1.0,77.0,65.0,71.0,-1.0,64.0,67.0,0.0,6.0,500.0,1852.0,0.0,0.0,29.28,29.97,3.6,1.0,5.7
2007-08-16,CULEX PIPIENS,T115,41.673408,-87.599862,5,2532,1,1.0,77.0,65.0,71.0,-1.0,64.0,67.0,0.0,6.0,500.0,1852.0,0.0,0.0,29.28,29.97,3.6,1.0,5.7
2007-08-16,CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,5,104,1,1.0,77.0,65.0,71.0,-1.0,64.0,67.0,0.0,6.0,500.0,1852.0,0.0,0.0,29.28,29.97,3.6,1.0,5.7
2007-08-16,CULEX PIPIENS,T138,41.72646500000001,-87.585413,5,1000,1,1.0,77.0,65.0,71.0,-1.0,64.0,67.0,0.0,6.0,500.0,1852.0,0.0,0.0,29.28,29.97,3.6,1.0,5.7
2007-08-17,CULEX PIPIENS,T212,41.680946,-87.535198,8,174,0,1.0,79.0,60.0,70.0,-2.0,54.0,61.0,0.0,5.0,501.0,1851.0,0.0,0.0,29.41,30.1,5.9,32.0,6.8
2007-08-17,CULEX PIPIENS/RESTUANS,T212,41.680946,-87.535198,8,102,0,1.0,79.0,60.0,70.0,-2.0,54.0,61.0,0.0,5.0,501.0,1851.0,0.0,0.0,29.41,30.1,5.9,32.0,6.8
2007-08-17,CULEX SALINARIUS,T212,41.680946,-87.535198,8,1,0,1.0,79.0,60.0,70.0,-2.0,54.0,61.0,0.0,5.0,501.0,1851.0,0.0,0.0,29.41,30.1,5.9,32.0,6.8
2007-08-17,CULEX TERRITANS,T212,41.680946,-87.535198,8,16,0,1.0,79.0,60.0,70.0,-2.0,54.0,61.0,0.0,5.0,501.0,1851.0,0.0,0.0,29.41,30.1,5.9,32.0,6.8
2007-08-17,CULEX PIPIENS,T215,41.686398,-87.531635,8,60,1,1.0,79.0,60.0,70.0,-2.0,54.0,61.0,0.0,5.0,501.0,1851.0,0.0,0.0,29.41,30.1,5.9,32.0,6.8
2007-08-17,CULEX PIPIENS/RESTUANS,T215,41.686398,-87.531635,8,70,0,1.0,79.0,60.0,70.0,-2.0,54.0,61.0,0.0,5.0,501.0,1851.0,0.0,0.0,29.41,30.1,5.9,32.0,6.8
2007-08-17,CULEX TERRITANS,T215,41.686398,-87.531635,8,23,0,1.0,79.0,60.0,70.0,-2.0,54.0,61.0,0.0,5.0,501.0,1851.0,0.0,0.0,29.41,30.1,5.9,32.0,6.8
2007-08-17,CULEX PIPIENS,T221,41.659112,-87.53869300000002,8,279,1,1.0,79.0,60.0,70.0,-2.0,54.0,61.0,0.0,5.0,501.0,1851.0,0.0,0.0,29.41,30.1,5.9,32.0,6.8
2007-08-17,CULEX PIPIENS/RESTUANS,T221,41.659112,-87.53869300000002,8,138,1,1.0,79.0,60.0,70.0,-2.0,54.0,61.0,0.0,5.0,501.0,1851.0,0.0,0.0,29.41,30.1,5.9,32.0,6.8
2007-08-17,CULEX SALINARIUS,T221,41.659112,-87.53869300000002,8,3,0,1.0,79.0,60.0,70.0,-2.0,54.0,61.0,0.0,5.0,501.0,1851.0,0.0,0.0,29.41,30.1,5.9,32.0,6.8
2007-08-17,CULEX PIPIENS,T103,41.702724,-87.536497,5,50,0,1.0,79.0,60.0,70.0,-2.0,54.0,61.0,0.0,5.0,501.0,1851.0,0.0,0.0,29.41,30.1,5.9,32.0,6.8
2007-08-17,CULEX PIPIENS,T209,41.740641,-87.546587,5,37,1,1.0,79.0,60.0,70.0,-2.0,54.0,61.0,0.0,5.0,501.0,1851.0,0.0,0.0,29.41,30.1,5.9,32.0,6.8
2007-08-17,CULEX PIPIENS/RESTUANS,T209,41.740641,-87.546587,5,30,0,1.0,79.0,60.0,70.0,-2.0,54.0,61.0,0.0,5.0,501.0,1851.0,0.0,0.0,29.41,30.1,5.9,32.0,6.8
2007-08-17,CULEX TERRITANS,T209,41.740641,-87.546587,5,1,0,1.0,79.0,60.0,70.0,-2.0,54.0,61.0,0.0,5.0,501.0,1851.0,0.0,0.0,29.41,30.1,5.9,32.0,6.8
2007-08-17,CULEX PIPIENS,T206,41.737052,-87.54306700000002,5,6,0,1.0,79.0,60.0,70.0,-2.0,54.0,61.0,0.0,5.0,501.0,1851.0,0.0,0.0,29.41,30.1,5.9,32.0,6.8
2007-08-17,CULEX PIPIENS/RESTUANS,T206,41.737052,-87.54306700000002,5,4,0,1.0,79.0,60.0,70.0,-2.0,54.0,61.0,0.0,5.0,501.0,1851.0,0.0,0.0,29.41,30.1,5.9,32.0,6.8
2007-08-17,CULEX PIPIENS,T138,41.72646500000001,-87.585413,5,651,1,1.0,79.0,60.0,70.0,-2.0,54.0,61.0,0.0,5.0,501.0,1851.0,0.0,0.0,29.41,30.1,5.9,32.0,6.8
2007-08-17,CULEX PIPIENS/RESTUANS,T138,41.72646500000001,-87.585413,5,121,0,1.0,79.0,60.0,70.0,-2.0,54.0,61.0,0.0,5.0,501.0,1851.0,0.0,0.0,29.41,30.1,5.9,32.0,6.8
2007-08-17,CULEX PIPIENS,T200,41.678618,-87.559308,5,50,0,1.0,79.0,60.0,70.0,-2.0,54.0,61.0,0.0,5.0,501.0,1851.0,0.0,0.0,29.41,30.1,5.9,32.0,6.8
2007-08-17,CULEX PIPIENS/RESTUANS,T200,41.678618,-87.559308,5,56,0,1.0,79.0,60.0,70.0,-2.0,54.0,61.0,0.0,5.0,501.0,1851.0,0.0,0.0,29.41,30.1,5.9,32.0,6.8
2007-08-17,CULEX TERRITANS,T200,41.678618,-87.559308,5,2,0,1.0,79.0,60.0,70.0,-2.0,54.0,61.0,0.0,5.0,501.0,1851.0,0.0,0.0,29.41,30.1,5.9,32.0,6.8
2007-08-21,CULEX PIPIENS,T073,41.773215,-87.60088,8,14,0,1.0,87.0,69.0,78.0,7.0,70.0,72.0,0.0,13.0,505.0,1845.0,0.0,0.0,29.21,29.91,3.8,18.0,6.0
2007-08-21,CULEX PIPIENS/RESTUANS,T073,41.773215,-87.60088,8,20,0,1.0,87.0,69.0,78.0,7.0,70.0,72.0,0.0,13.0,505.0,1845.0,0.0,0.0,29.21,29.91,3.8,18.0,6.0
2007-08-21,CULEX PIPIENS,T030,41.89923,-87.716788,9,1,0,1.0,87.0,69.0,78.0,7.0,70.0,72.0,0.0,13.0,505.0,1845.0,0.0,0.0,29.21,29.91,3.8,18.0,6.0
2007-08-21,CULEX PIPIENS/RESTUANS,T030,41.89923,-87.716788,9,3,0,1.0,87.0,69.0,78.0,7.0,70.0,72.0,0.0,13.0,505.0,1845.0,0.0,0.0,29.21,29.91,3.8,18.0,6.0
2007-08-21,CULEX PIPIENS,T088,41.869107,-87.69629300000003,9,11,0,1.0,87.0,69.0,78.0,7.0,70.0,72.0,0.0,13.0,505.0,1845.0,0.0,0.0,29.21,29.91,3.8,18.0,6.0
2007-08-21,CULEX PIPIENS/RESTUANS,T088,41.869107,-87.69629300000003,9,9,0,1.0,87.0,69.0,78.0,7.0,70.0,72.0,0.0,13.0,505.0,1845.0,0.0,0.0,29.21,29.91,3.8,18.0,6.0
2007-08-21,CULEX PIPIENS,T085,41.721474,-87.648064,8,15,0,1.0,87.0,69.0,78.0,7.0,70.0,72.0,0.0,13.0,505.0,1845.0,0.0,0.0,29.21,29.91,3.8,18.0,6.0
2007-08-21,CULEX PIPIENS/RESTUANS,T085,41.721474,-87.648064,8,10,0,1.0,87.0,69.0,78.0,7.0,70.0,72.0,0.0,13.0,505.0,1845.0,0.0,0.0,29.21,29.91,3.8,18.0,6.0
2007-08-21,CULEX PIPIENS,T048,41.867108,-87.654224,8,4,0,1.0,87.0,69.0,78.0,7.0,70.0,72.0,0.0,13.0,505.0,1845.0,0.0,0.0,29.21,29.91,3.8,18.0,6.0
2007-08-21,CULEX PIPIENS/RESTUANS,T048,41.867108,-87.654224,8,9,0,1.0,87.0,69.0,78.0,7.0,70.0,72.0,0.0,13.0,505.0,1845.0,0.0,0.0,29.21,29.91,3.8,18.0,6.0
2007-08-21,CULEX PIPIENS,T047,41.868142,-87.696269,9,13,0,1.0,87.0,69.0,78.0,7.0,70.0,72.0,0.0,13.0,505.0,1845.0,0.0,0.0,29.21,29.91,3.8,18.0,6.0
2007-08-21,CULEX PIPIENS/RESTUANS,T047,41.868142,-87.696269,9,7,0,1.0,87.0,69.0,78.0,7.0,70.0,72.0,0.0,13.0,505.0,1845.0,0.0,0.0,29.21,29.91,3.8,18.0,6.0
